Component ID,Author Surname,Source Code,Page # ,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Project Definition,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Base Category (if secondary)-B,Base Category (if secondary)-C,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Condition-B,Allomorph-C,Condition-C,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Component occurs in stem (orig. orth)-C,Component occurs in stem (proj. orth)-C,Stem UR-C,Stem category-C,Stem subcategory-C,Stem translation-C,Secondary stem-C,Stem Source-C,Component occurs in stem (orig. orth)-D,Component occurs in stem (proj. orth)-D,Stem UR-D,Stem category-D,Stem subcategory-D,Stem translation-D,Secondary stem-D,Stem Source-D,Formative/component occurs in what component(s)-A,Formative/component occurs in what component(s)-B,Contains component (enter)-A,Contains component (enter)-B,Contains formative (enter)-A,Contains formative (enter)-B,Deverbal (y/n),Deverbal from,Comments,Speaker,1st check done,2nd check done
61,Cook & Muehlbauer,CC_JM2004,0008,crk,,plai1258,-ahtik,C-P:1,,,,,,wooden form of X,,final,N,,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: I'm not entirely sure about the status of this (secondary? final?),,GVM
62,Cook & Muehlbauer,CC_JM2010,0007,crk,,plai1258,-āhtikw,C-P:1,,,,,,"tree, stick; wooden",,final,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
65,Cook & Muehlbauer,CC_JM2010,0001,crk,,plai1258,-ahw-,C-P:1,,,,,,"do by tool, external medium",,final,TA,,,,,,,,,,-ah-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
76,Cook & Muehlbauer,CC_JM2010,0007,crk,,plai1258,-âkan,C-P:1,,,,,,NG,,final,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
77,Cook & Muehlbauer,CC_JM2010,0007,crk,,plai1258,-âkan,C-P:1,,,,,,goal of action,,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
82,Cook & Muehlbauer,CC_JM2010,0007,crk,,plai1258,-âkocin-,C-P:1,,,,,,"fly, hang",,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C&M don't say what kind of final but example seems to indicate AI & II,,GVM
83,Cook & Muehlbauer,CC_JM2010,0007,crk,,plai1258,-âkocin-,C-P:1,,,,,,"fly, hang",,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C&M don't say what kind of final but example seems to indicate AI & II,,GVM
87,Cook & Muehlbauer,CC_JM2010,0007,crk,,plai1258,-âkon(ak)-,C-P:1,,,,,,snow,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
89,Cook & Muehlbauer,CC_JM2010,0007,crk,,plai1258,-âkosi-,C-P:1,,,,,,medio-passive,,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
93,Cook & Muehlbauer,CC_JM2004,0007,crk,,plai1258,-am,C-P:1,,,,,,"by eye, by vision",,final,TA,,,,,,,,,,-amt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HCW's def: ""by eye"" this def from C&M 2010",,GVM
94,Cook & Muehlbauer,CC_JM2010,0004,crk,,plai1258,-am-,C-P:1,,,,,,"by eye, by vision",,final,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
96,Cook & Muehlbauer,CC_JM2004,0004,crk,,plai1258,-amaw,C-P:1,,,,,,applicative,,final,TA,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C&M 2010 define it as 'double-object',,GVM
97,Cook & Muehlbauer,CC_JM2010,0004,crk,,plai1258,-amaw-,C-P:1,,,,,,double object,,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
101,Cook & Muehlbauer,CC_JM2004,"0001,0003,0005,0006",crk,,plai1258,-amo,C-P:1,,,,,,by mouth,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
102,Cook & Muehlbauer,CC_JM2004,"0001,0002,0003",crk,,plai1258,-amt,C-P:1,,,,,,by eye,,final,TI,,,,,,,,,-am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
103,Cook & Muehlbauer,CC_JM2010,0004,crk,,plai1258,-an,C-P:1,,,,,,NG,,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
108,Cook & Muehlbauer,CC_JM2010,0008,crk,,plai1258,-âp-,C-P:1,,,,,,"eye, vision",,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
112,Cook & Muehlbauer,CC_JM2010,0008,crk,,plai1258,-âpêk-,C-P:1,,,,,,rope or elongated object,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
117,Cook & Muehlbauer,CC_JM2004,0002,crk,,plai1258,-api,C-P:1,,,,,,sit,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
118,Cook & Muehlbauer,CC_JM2010,0008,crk,,plai1258,-âpisk-,C-P:1,,,,,,metal or stone,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
127,Cook & Muehlbauer,CC_JM2010,0008,crk,,plai1258,-âpoy,C-P:1,,,,,,"liquid, nominals",,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
139,Cook & Muehlbauer,CC_JM2010,0008,crk,,plai1258,-âskw-,C-P:1,,,,,,wood or solid of similar consistency,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
145,Cook & Muehlbauer,CC_JM2010,0004,crk,,plai1258,-askwam-,C-P:1,,,,,,ice,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
150,Cook & Muehlbauer,CC_JM2010,0004,crk,,plai1258,-astimw-,C-P:1,,,,,,"dog, horse",,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
158,Cook & Muehlbauer,CC_JM2010,0004,crk,,plai1258,-at-,C-P:1,,,,,,do by stick-like tool,,prefinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
163,Cook & Muehlbauer,CC_JM2010,0004,crk,,plai1258,-atay-,C-P:1,,,,,,belly,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
170,Cook & Muehlbauer,CC_JM2010,0004,crk,,plai1258,-aw,C-P:1,,,,,,NG,,final,TI,,ABSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
171,Cook & Muehlbauer,CC_JM2010,0004,crk,,plai1258,-aw,C-P:1,,,,,,applicative,,final,TI,,,Y,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
177,Cook & Muehlbauer,CC_JM2010,0008,crk,,plai1258,-âwas(o)-,C-P:1,,,,,,child,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
180,Cook & Muehlbauer,CC_JM2010,0008,crk,,plai1258,-âwikan-,C-P:1,,,,,,spine,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
188,Cook & Muehlbauer,CC_JM2010,0009,crk,,plai1258,-cihc-,C-P:1,,,,,,hand,,medial,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C&M: appears in verbs,,GVM
191,Cook & Muehlbauer,CC_JM2004,"0004,0005",crk,,plai1258,-cihcê-,C-P:1,,,,,,hand,,medial,CLASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
193,Cook & Muehlbauer,CC_JM2010,0009,crk,,plai1258,-cihciy,C-P:1,,,,,,hand,,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C&M: appears in dependent noun,,GVM
194,Cook & Muehlbauer,CC_JM2010,0011,crk,,plai1258,-ê-,C-P:1,,,,,,NG,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
195,Cook & Muehlbauer,CC_JM2010,0011,crk,,plai1258,-ê-,C-P:1,,,,,,middle,,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
196,Cook & Muehlbauer,CC_JM2010,0011,crk,,plai1258,-ê-,C-P:1,,,,,,NG,,postmedial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
209,Cook & Muehlbauer,CC_JM2010,0011,crk,,plai1258,-êkin-,C-P:1,,,,,,cloth or clothlike; expanse,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
216,Cook & Muehlbauer,CC_JM2010,0012,crk,,plai1258,-êyi-,C-P:1,,,,,,mental activity,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
222,Cook & Muehlbauer,CC_JM2004,0005,crk,,plai1258,-êyiht,C-P:1,,,,,,by mind,,final,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
229,Cook & Muehlbauer,CC_JM2010,0012,crk,,plai1258,-êyimo-,C-P:1,,,,,,feel in such a way,,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
232,Cook & Muehlbauer,CC_JM2004,0006,crk,,plai1258,-h,C-P:1,,,,,,by tool,,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
233,Cook & Muehlbauer,CC_JM2010,0013,crk,,plai1258,-h-,C-P:1,,,,,,do by undefined means,,final,TA,,,,,,,,,,-h-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
234,Cook & Muehlbauer,CC_JM2010,0013,crk,,plai1258,-h-,C-P:1,,,,,,do by undefined means,,final,TI,,,,,,,,,-h-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
235,Cook & Muehlbauer,CC_JM2010,0013,crk,,plai1258,-h-,C-P:1,,,,,,NG,,final,TA,,ABSTR,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
247,Cook & Muehlbauer,CC_JM2010,0013,crk,,plai1258,-hkw-,C-P:1,,,,,,face,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
255,Cook & Muehlbauer,CC_JM2010,0013,crk,,plai1258,-htâ-,C-P:1,,,,,,"do, make",,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
259,Cook & Muehlbauer,CC_JM2010,0013,crk,,plai1258,-htaw-,C-P:1,,,,,,do by ear,,final,TA,,,,,,,,,,-(i)ht-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
262,Cook & Muehlbauer,CC_JM2010,0015,crk,,plai1258,-i,C-P:1,,,,,,NG,,final,PART,,ABSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
266,Cook & Muehlbauer,CC_JM2010,0015,crk,,plai1258,-i-,C-P:1,,,,,,to have,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
267,Cook & Muehlbauer,CC_JM2010,0015,crk,,plai1258,-i-,C-P:1,,,,,,to be,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""roots ending in w""",,GVM
271,Cook & Muehlbauer,CC_JM2010,0015,crk,,plai1258,-ihcikwan-,C-P:1,,,,,,knee,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C&M say used in verbs,,GVM
274,Cook & Muehlbauer,CC_JM2010,0015,crk,,plai1258,-ihk-,C-P:1,,,,,,"make, create",,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: guessing that it's TA,,GVM
276,Cook & Muehlbauer,CC_JM2004,0007,crk,,plai1258,-ihkân,C-P:1,,,,,,fabricated form of X,,final,N,,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
277,Cook & Muehlbauer,CC_JM2010,0016,crk,,plai1258,-ihkân,C-P:1,,,,,,substitute or surrogate,,final,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
280,Cook & Muehlbauer,CC_JM2010,0016,crk,,plai1258,-ihkê,C-P:1,,,,,,"make, create",,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
288,Cook & Muehlbauer,CC_JM2004,0007,crk,,plai1258,-ikan,C-P:1,,,,,,nominalizer,,final,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
293,Cook & Muehlbauer,CC_JM2010,0021,crk,,plai1258,-îki,C-P:1,,,,,,house,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
297,Cook & Muehlbauer,CC_JM2010,0016,crk,,plai1258,-ikw-,C-P:1,,,,,,neck,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""not attested in nouns""",,GVM
305,Cook & Muehlbauer,CC_JM2004,0006,crk,,plai1258,-im,C-P:1,,,,,,by mouth,,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
310,Cook & Muehlbauer,CC_JM2004,"0007,0008",crk,,plai1258,-in-,C-P:1,,,,,,by hand,,final,,,,,,,,,,,,-ino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
310,Cook & Muehlbauer,CC_JM2010,0017,crk,,plai1258,-in-,C-P:1,,,,,,do by hand,,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
313,Cook & Muehlbauer,CC_JM2010,0017,crk,,plai1258,-inâ-,C-P:1,,,,,,location,,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
314,Cook & Muehlbauer,CC_JM2004,0008,crk,,plai1258,-inâhk,C-P:1,,,,,,country of,,final,N,,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: I'm not entirely sure about the status of this (secondary? final?),,GVM
315,Cook & Muehlbauer,CC_JM2010,0017,crk,,plai1258,-inâw,C-P:1,,,,,,location,,final,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
316,Cook & Muehlbauer,CC_JM2010,0017,crk,,plai1258,-inâw,C-P:1,,,,,,"former, absent",,final,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
319,Cook & Muehlbauer,CC_JM2010,0017,crk,,plai1258,-ipê(k)-,C-P:1,,,,,,liquid,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
325,Cook & Muehlbauer,CC_JM2010,0017,crk,,plai1258,-is-,C-P:1,,,,,,"by heat, by cutting edge",,final,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
327,Cook & Muehlbauer,CC_JM2010,0017,crk,,plai1258,-is-,C-P:1,,,,,,diminutive,,final,,,,Y,AI,TI,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
335,Cook & Muehlbauer,CC_JM2004,0004,crk,,plai1258,-isi-,C-P:1,,,,,,state,,final,AI,,,,,,,,-â-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
348,Cook & Muehlbauer,CC_JM2010,0018,crk,,plai1258,-iskw-,C-P:1,,,,,,head,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""not attested in nouns""",,GVM
357,Cook & Muehlbauer,CC_JM2010,0018,crk,,plai1258,-iso-,C-P:1,,,,,,reflexive,,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
362,Cook & Muehlbauer,CC_JM2010,0021,crk,,plai1258,-îsta,C-P:1,,,,,,emphatic pronoun,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
363,Cook & Muehlbauer,CC_JM2004,0004,crk,,plai1258,-isw,C-P:1,,,,,,by knife,,final,TI,,,,,,,,,,,-is,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
364,Cook & Muehlbauer,CC_JM2010,0018,crk,,plai1258,-isw-,C-P:1,,,,,,"by heat, by cutting edge",,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
373,Cook & Muehlbauer,CC_JM2010,0018,crk,,plai1258,-ito-,C-P:1,,,,,,reciprocal,,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
377,Cook & Muehlbauer,CC_JM2010,0018,crk,,plai1258,-iwat,C-P:1,,,,,,sacred bundle,,medial,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
384,Cook & Muehlbauer,CC_JM2010,0019,crk,,plai1258,-iwi-,C-P:1,,,,,,to be,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
387,Cook & Muehlbauer,CC_JM2010,0021,crk,,plai1258,-îya,C-P:1,,,,,,body,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
389,Cook & Muehlbauer,CC_JM2010,0023,crk,,plai1258,-kam-,C-P:1,,,,,,water,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
391,Cook & Muehlbauer,CC_JM2004,0008,crk,,plai1258,-kamikw,C-P:1,,,,,,place,,final,N,,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: I'm not entirely sure about the status of this (secondary? final?),,GVM
405,Cook & Muehlbauer,CC_JM2010,0024,crk,,plai1258,-kosis,C-P:1,,,,,,son,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
409,Cook & Muehlbauer,CC_JM2010,0025,crk,,plai1258,-m-,C-P:1,,,,,,do by head action,,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
410,Cook & Muehlbauer,CC_JM2010,0025,crk,,plai1258,-m-,C-P:1,,,,,,do by undefined bodily action,,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
411,Cook & Muehlbauer,CC_JM2010,0025,crk,,plai1258,-m-,C-P:1,,,,,,do by speech,,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
412,Cook & Muehlbauer,CC_JM2010,0025,crk,,plai1258,-m-,C-P:1,,,,,,relational,,final,TA,,,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
420,Cook & Muehlbauer,CC_JM2004,"0002,0008",crk,,plai1258,-min,C-P:1,,,,,,berry form of X,,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
421,Cook & Muehlbauer,CC_JM2010,0026,crk,,plai1258,-min,C-P:1,,,,,,"granular item, berry",,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
427,Cook & Muehlbauer,CC_JM2010,0027,crk,,plai1258,-n-,C-P:1,,,,,,do by hand,,final,TA,,,,,,,,,,-n-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
428,Cook & Muehlbauer,CC_JM2010,0027,crk,,plai1258,-n-,C-P:1,,,,,,do by hand,,final,TI,,,,,,,,,-n-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
429,Cook & Muehlbauer,CC_JM2010,0027,crk,,plai1258,-n-,C-P:1,,,,,,"action, instrument, product",,final,N,,,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
438,Cook & Muehlbauer,CC_JM2010,0027,crk,,plai1258,-naw-,C-P:1,,,,,,do by sight,,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
442,Cook & Muehlbauer,CC_JM2010,0029,crk,,plai1258,-nisk,C-P:1,,,,,,arm,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
447,Cook & Muehlbauer,CC_JM2010,0031,crk,,plai1258,-o-,C-P:1,,,,,,middle reflexive,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
449,Cook & Muehlbauer,CC_JM2010,0031,crk,,plai1258,-oht-,C-P:1,,,,,,by walking,,final,TI,,,,,,,,,-ohtaw-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
450,Cook & Muehlbauer,CC_JM2010,0031,crk,,plai1258,-oht-,C-P:1,,,,,,"from there, therefore",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
451,Cook & Muehlbauer,CC_JM2010,0031,crk,,plai1258,-ohtaw-,C-P:1,,,,,,by walking,,final,TA,,,,,,,,,,-oht-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
452,Cook & Muehlbauer,CC_JM2010,0031,crk,,plai1258,-ohtê,C-P:1,,,,,,by walking,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
458,Cook & Muehlbauer,CC_JM2010,0035,crk,,plai1258,-pa-,C-P:1,,,,,,do by running,,prefinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""(Elicitation)""",,GVM
460,Cook & Muehlbauer,CC_JM2010,0035,crk,,plai1258,-paw-,C-P:1,,,,,,brush,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
462,Cook & Muehlbauer,CC_JM2010,0035,crk,,plai1258,-payi-,C-P:1,,,,,,"move, inchoative",,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
463,Cook & Muehlbauer,CC_JM2010,0035,crk,,plai1258,-payi-,C-P:1,,,,,,uncontrolled event,,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""(Elicitation)""",,GVM
471,Cook & Muehlbauer,CC_JM2010,0035,crk,,plai1258,-pit-,C-P:1,,,,,,do by pulling,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: unusual definition for a medial,,GVM
474,Cook & Muehlbauer,CC_JM2010,0036,crk,,plai1258,-pwām-,C-P:1,,,,,,thigh,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
477,Cook & Muehlbauer,CC_JM2010,0037,crk,,plai1258,-s-,C-P:1,,,,,,lie or fall,,prefinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
