ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Formative/component occurs in what component(s)-A,Contains component (enter)-A,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Public Comments,Private Comments,Speaker,1st check done,2nd check done
2,Haas,MH1958a,0243,sjw,,shaw1249,-api,SH:2,,,,,,"tying, catching, drawing in, pulling up","catch, draw in, lie, pull up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GVM: ""non-initial element"" so may not be a component"
9,Haas,MH1958a,0243,sjw,,shaw1249,-ʔh-,SH:2,,,,,,instrumental,INSTRUMENT,final
27,Goddard,IG1990a,0468,sjw,,shaw1249,,SH:2,,-at-,,,,NG,,final,II,,,,,,,,,,,,,mak-a·lak-at-,V,II,have big holes,,IG1990a;0468,,,,,,,,,,,,,,,,,MAM
28,Goddard,IG1990a,0466,sjw,,shaw1249,,SH:2,,-e·-,,,,NG,,final,AI,,,,,,,,,,,m?kate·w-i·kil-e·-,,,V,AI,(horse) have a black-marked forehead,,IG1990a;0466,,,,,,,,,,,,,,assuming it's an AI final; not actually stated,,,MAM
6,Costa,DJC2001,0266,sjw,,shaw1249,-mi,SH:1,,,,,,"berry, nut","berry, fruit, grain, nut",final,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: DJC doesn't actually say it's a N final - the PA form it comes from is. Should check with him.
30,Goddard,IG1990a,0468,sjw,,shaw1249,,SH:2,,mak-,,,,big (pl.),big,initial,,,,,,,,,,,,,,mak-a·lak-at-,V,II,have big holes,,IG1990a;0468,,,,,,,,,,,,,,,,,MAM
31,Goddard,IG1990a,0466,sjw,,shaw1249,,SH:2,,mʔkate·w-,,,,black,black,initial,,,,,,,,,,,,m?kate·w-i·kil-e·-,,,V,AI,(horse) have a black-marked forehead,,IG1990a;0466,,,,,,,,,,,,,,,,,MAM
23,Goddard,IG1965,0208,sjw,,shaw1249,šaʔša·kw-,SH:2,,,,,,break,break,initial
16,Haas,MH1958a,0243,sjw,,shaw1249,kišk-,SH:2,,,,,,"sever, cut through","cut through, sever",initial
14,Haas,MH1967a,0063,sjw,,shaw1249,ki·škw-,SH:2,,,,*ki·šekwi,,"day, sky","day, sky",initial
32,Goddard,IG1990a,0468,sjw,,shaw1249,,SH:2,,pe·kw-,,,,dry,dry,initial,,,,,,,,,,,,,,pe·kw-a·lak-ah-,V,TI1,clean it with a ramrod,,IG1990a;0468,,,,,,,,,,,,,,,,,MAM
12,Haas,MH1958a,0243,sjw,,shaw1249,kaʔk-,SH:2,,,,,,"dry, rough","dry, rough",initial
29,Goddard,IG1990a,0466,sjw,,shaw1249,,SH:2,,-i·kin-,,*-i·nkeθ(e·)-,,forehead,forehead,medial,,,,,,,,,,-i·kil-,,m?kate·w-i·kil-e·-,,,V,AI,(horse) have a black-marked forehead,,IG1990a;0466,,,,,,,,,,,,,,"""retention of the older shape -|i·kil-| with specialized reference to horses""",,,MAM
19,Goddard,IG1980,0145,sjw,,shaw1249,lʔθaw-,SH:2,,,,*θaʔθaw-,,fork(ed),"fork, forked",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
15,Haas,MH1958a,0242,sjw,,shaw1249,ki·t-,SH:2,,,,,,"grind, sharp, sharpen","grind, sharp, sharpen",initial
7,Costa,DJC2001,0259,sjw,,shaw1249,-waa-,SH:1,,,,,,"skin, hide","hide (N), skin (N)",final,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: DJC doesn't actually say it's a N final but it seems clear from the context.
1,Goddard,IG1965,0215,sjw,,shaw1249,-a·l-ak-,SH:2,,,,*wa·θ-,,hole,hole,initial
25,Goddard,IG1990a,0468,sjw,,shaw1249,,SH:2,,-a·lak-,,,,hole,hole,medial,,,,,,,,,,,,,,pe·kw-a·lak-ah-,V,TI2,clean it with a ramrod,,IG1990a;0468,,,mak-a·lak-at-,V,II,have big holes,,IG1990a;0468,,,,,,,,,MAM
24,Goddard,IG1965,0219,sjw,,shaw1249,wa·l-ʔ-ak-,SH:2,,,,*wa·l-,,hollow,hollow,initial
8,Goddard,IG1979a,0117,sjw,,shaw1249,-wil-,SH:2,,,,*-wiθ-,,horn,horn,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
17,Haas,MH1958a,0243,sjw,,shaw1249,kiʔki·t-,SH:2,,,,,,"sore, inflamed","inflamed, sore",initial,,Y
11,Goddard,IG1965,0220,sjw,,shaw1249,hoθa·m-,SH:2,,,,*wesa·mi,,too much,much,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: PA form only gives full word
3,Goddard,IG1965,0214,sjw,,shaw1249,-ča·l-,SH:2,,,,*-čya·θ-,,nose,nose,medial
4,Goddard,IG1965,0214,sjw,,shaw1249,-ča·l-e·,SH:2,,,,*-čya·θ-e·,,nose,nose,medial
20,Haas,MH1966a,0482,sjw,,shaw1249,mškw-,SH:2,,,,,,red,red,initial
13,Haas,MH1958a,0243,sjw,,shaw1249,kaʔk-,SH:2,,,,,,"scrape, shave","scrape, shave",initial,,,,,,,,,,,,kakh-,,,V,,"scrape, shave",,MH1958a;0243
5,Goddard,IG1965,0215,sjw,,shaw1249,-ka·pawi-,SH:2,,,,*-ka·pawi-,,stand,stand,initial
22,Haas,MH1958b,0251,sjw,,shaw1249,šaʔša·k-,SH:2,,,,,,stripped,stripped,initial,,Y
18,Haas,MH1958b,0252,sjw,,shaw1249,le·p-,SH:2,,,,,,tapering at base,taper,initial
26,Goddard,IG1990a,0468,sjw,,shaw1249,,SH:2,,-ah-,,,,by tool,"tool, INSTRUMENT",final,TI1,,,,,,,,,,,,,pe·kw-a·lak-ah-,V,TI3,clean it with a ramrod,,IG1990a;0468,,,,,,,,,,,,,,,,,MAM
21,Haas,MH1958b,0252,sjw,,shaw1249,peʔš-,SH:2,,,,,,touch,touch,initial
10,Haas,MH1958c,0167,sjw,,shaw1249,-ʔpani,SH:2,,,,,,vulva,vulva,final
