Component ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Condition-B,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Component occurs in stem (orig. orth)-C,Component occurs in stem (proj. orth)-C,Stem UR-C,Stem category-C,Stem subcategory-C,Stem translation-C,Secondary stem-C,Stem Source-C,Component occurs in stem (orig. orth)-D,Component occurs in stem (proj. orth)-D,Stem UR-D,Stem category-D,Stem subcategory-D,Stem translation-D,Secondary stem-D,Stem Source-D,Formative/component occurs in what component(s)-A,Contains component (enter)-A,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Public Comments,Private Comments,Speaker,1st check done,2nd check done
165,Drapeau & Lambert-Bretiere,LD_RLB2011,"0293,0296,0300,0305",moe,,mont1268,-(â)kam-,C-I:1,,,,,,enclosed liquid,,medial,CLASS
166,Drapeau & Lambert-Bretiere,LD_RLB2011,0318,moe,,mont1268,-(â)ssû-,C-I:1,,,,,,viscous,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"p. 318: ""Could also be considered a verbal classifier. HOwever, it is not included in our count because of its obvious phonological relation to the noun -ašassu- 'mud'"" "
167,Drapeau & Lambert-Bretiere,LD_RLB2011,"0300,0301,0303,0305",moe,,mont1268,-(i)pê(k)-,C-I:1,,,,,,free-flowing liquid,,medial,CLASS
168,Drapeau & Lambert-Bretiere,LD_RLB2011,"0300,0304,0307,0319",moe,,mont1268,-(i)tak-,C-I:1,,,,,,dry wood,,medial,CLASS
191,Lambert-Bretiere,RLB2020,0104,moe,,mont1268,-a,C-I:Revised,,,,,,NG,,final,,,ABSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
192,Lambert-Bretiere,RLB2020,0106,moe,,mont1268,-a,C-I:Revised,,,,,,NG,,final,TI,,,,,,,,,,,,,minueńit-a,,,V,TI,to like,,RLB2020;0106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
193,Lambert-Bretiere,RLB2020,0107,moe,,mont1268,-a,C-I:Revised,,,,,,NG,,final,II,,,,,,,,,,,,,mish-ipe-a,,,V,II,to be a high level of liquid,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
268,York,FY2010,"0011,0051,0052,0082",moe,,mont1268,-â-,C-I:1,,,,,,réfère à differents états spaciaux,,final,,,ABSTR
169,Drapeau & Lambert-Bretiere,LD_RLB2011,0318,moe,,mont1268,-âcikw-,C-I:1,,,,,,otter,,medial
194,Lambert-Bretiere,RLB2020,0107,moe,,mont1268,-ai,C-I:Revised,,,,,,with instrument,,final,TI,,,,,,,-u,,,,,,mitshim-apishk-ai,,,V,TI,to hold in place with a mineral object,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
195,Lambert-Bretiere,RLB2020,0108,moe,,mont1268,-ai,C-I:Revised,,,,,,by foot,,final,TI,,,,,,,,,,,,,matape-ssek-ai,,,V,TI,to arrive at the marsh on foot,,RLB2020;0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
65,Drapeau,LD2011b,0510,moe,,mont1268,-âkan,C-I:1,,,,,,patientive nominal,,final,AI,,,,,,-kan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,"LD: ""Note that Western dialects of Cree have different forms for passives of transitives (see Dahlstrom 1991, Wolfart 1991)"""
269,York,FY2010,0071,moe,,mont1268,-akumu-,C-I:1,,,,,,en flottant,,final
170,Drapeau & Lambert-Bretiere,LD_RLB2011,0314,moe,,mont1268,-âkun-,C-I:1,,,,,,snow,,medial,INCORP
171,Drapeau & Lambert-Bretiere,LD_RLB2011,0318,moe,,mont1268,-âkunak-,C-I:1,,,,,,snow,,medial
196,Lambert-Bretiere,RLB2020,0107,moe,,mont1268,-akunatsh,C-I:Revised,,,,,,snow,,medial,GENERIC,,,,,,,,,,,,,kushiku-akunatsh-ish,,,V,AI,to be snow-heavy,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
270,York,FY2013,n/a,moe,,mont1268,-akušî-,C-I:1,,,,,,"suspended, hanging",,final,,,CONCR
270,York,FY2010,"0067,0068",moe,,mont1268,-akušî-,C-I:1,,,,,,"suspendu, perché, juché",,final,,,,,,,,,,,,,,pûtû-lew-e-kušî-,,,V,AI,la perdrix est juchée immobile les aile gonflées,,FY2010;0068
66,Drapeau,LD2011a,0061,moe,,mont1268,-amaw,C-I:1,,,,,,applicative,,final,TA,,,Y,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipient,, 
197,Lambert-Bretiere,RLB2020,0106,moe,,mont1268,-amesh-,C-I:Revised,,,,,,fish,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
272,York,FY2010,0053,moe,,mont1268,-âmi-,C-I:1,,,,,,caillou,,medial
