ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Condition-B,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Formative/component occurs in what component(s)-A,Formative/component occurs in what component(s)-B,Formative/component occurs in what component(s)-C,Formative/component occurs in what component(s)-D,Contains component (enter)-A,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Public Comments,Private Comments,Speaker,1st check done,2nd check done
486,Rhodes,RR1976,"0236,0244,0245",ojg,,ojib1241,bim-,OJ:6,,/bim/,,,,along,along,initial
242,Rhodes,RR1976,"0232,0238,0245,0251",ojg,,ojib1241,-ose:,OJ:6,,/ose/,,,,walk,,final
516,Rhodes,RR1976,0227,ojg,,ojib1241,dakw-,OJ:6,,/dakw/,,,,"be siezed, grasp","grasp, siezed",initial
992,Rhodes,RR1980,0183,ojg,,ojib1241,,OJ:9,,/amd/,,,,with mouth,"mouth, MANNER",final
498,Rhodes,RR2015,"0202,0203",ojg,,ojib1241,bookw-,OJ:3,,/bōkw/,,,,"break, broken","break, broken",initial
23,Rhodes,RR1976,"0213,0262",ojg,,ojib1241,-(i)nike:-,OJ:6,,/nike/,,,,arm,arm,medial
993,Rhodes,RR1980,0183,ojg,,ojib1241,,OJ:9,,/sǐn/,,,,fall,fall,final
31,Rhodes,RR1976,0268,ojg,,ojib1241,-(i)zid-,OJ:6,,/zide/,,,,foot,foot,medial
605,Rhodes,RR1976,0258,ojg,,ojib1241,in-,OJ:6,,/in/,,,,thus,"in that way, so, thither, thus, to there, RELATIVE",initial,RR
424,Rhodes,RR1976,0264,ojg,,ojib1241,,OJ:6,,/-aškw-e:/,,,,"grass, hay; herbs","grass, hay, herb",medial
129,Goddard,IG1965,0214,ojg,,ojib1241,-ča·N-,OJ:1,,,,*-čya·θ-,,nose,nose,medial
232,Rhodes,RR1976,0213,ojg,,ojib1241,-ndibe:-,OJ:6,,/-ndib-e:/,,,,head,head,medial
172,Rhodes,RR1976,"0126,0260,0267,0272",ojg,,ojib1241,-ikw-,OJ:6,,/-ikw-e:/,,,,head,head,medial
255,Rhodes,RR1976,0219,ojg,,ojib1241,-sido:-,OJ:6,,,,,,cause (to lie/be in a state)/cause to fall/cause (by accident),"fall, lie, CAUSATIVE",final,TI
254,Valentine 2002,RV2002,0091,ojg,,ojib1241,-shkiinzhigw-,OJ:3,,/-ški:nžigw-e:/,,,,eye,eye,medial
171,Valentine 2002,RV2002,0090,ojg,,ojib1241,-iingw-,OJ:3,,/-i:ngw-e:/,,,,eye,eye,medial
993,Rhodes,RR1976,0264,ojg,,ojib1241,,OJ:6,,/-de:ngw-e:/,,,,face,face,medial
994,Rhodes,RR1976,"0264,0272",ojg,,ojib1241,,OJ:6,,/-i:ngw-e:/,,,,face,face,medial
268,Valentine 2002,RV2002,0094,ojg,Odawa,ojib1241,-toog-,OJ:3,,,,,,ears,ear,medial
995,Rhodes,RR1976,"0264,0269",ojg,,ojib1241,,OJ:6,,/-š-e:/,,,,ear(s),ear,medial
996,Rhodes,RR1976,"0264,0273",ojg,,ojib1241,,OJ:6,,/-waž-e:/,,,,body,body,medial
150,Valentine 2002,RV2002,0088,ojg,Manitoulin,ojib1241,-gaad-,OJ:3,,/-ga:d-e:/,,,,leg,leg,medial
