Component ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Project Definition,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Condition-B,Allomorph-C,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Component occurs in stem (orig. orth)-C,Component occurs in stem (proj. orth)-C,Stem UR-C,Stem category-C,Stem subcategory-C,Stem translation-C,Secondary stem-C,Stem Source-C,Component occurs in stem (orig. orth)-D,Component occurs in stem (proj. orth)-D,Stem UR-D,Stem category-D,Stem subcategory-D,Stem translation-D,Secondary stem-D,Stem Source-D,Formative/component occurs in what component(s)-A,Formative/component occurs in what component(s)-B,Formative/component occurs in what component(s)-D,Formative/component occurs in what component(s)-D,Contains component (enter)-A,Contains component (enter)-B,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Comments,Speaker,1st check done,2nd check done
1,Cowell & Moss,AC_AM2003,"0351,0352,0354,0356",arp,,arap1274,-',AR:2,,,,,,NG,,final,II,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GVM: I suspect this is a secondary final, but it's not specified",,MAM
2,Cowell & Moss,AC_AM2003,0371,arp,,arap1274,-'oowo'-,AR:2,,,,,,down,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
3,Cowell & Moss,AC_AM2003,"0351,0353",arp,,arap1274,-'u,AR:2,,,,,,NG,,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GVM: Glossed as ""II.PL""",,MAM
4,Cowell & Moss,AC_AM2005,0457,arp,,arap1274,-(V)h,AR:1,,,,,,causative/transitivizer,,final,TA,,,N
5,Cowell & Moss,AC_AM2003,0352,arp,,arap1274,-∅,AR:2,,,,,,NG,,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GVM: There's no explicit null final in the glossed form, but it does seem to  be implied",,MAM
6,Cowell & Moss,AC_AM2008,0027,arp,,arap1274,-bééɜei-,AR:1,,,,,,[big?] belly,,medial
7,Cowell & Moss,AC_AM2003,0353,arp,,arap1274,-biicei-,AR:2,,,,,,summer,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: Might be a stem - ?,,MAM
8,Cowell & Moss,AC_AM2003,0358,arp,,arap1274,-co'-,AR:2,,,,,,round,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
9,Cowell & Moss,AC_AM2003,0353,arp,,arap1274,-e',AR:2,,,,,,NG,,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
10,Cowell & Moss,AC_AM2003,"0367,0368,0386",arp,,arap1274,-ee-,AR:2,,,,,,middle voice,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
11,Cowell & Moss,AC_AM2005,0457,arp,,arap1274,-éé-,AR:1,,,,,,middle voice,,final,AI,,,Y,TA
12,Cowell & Moss,AC_AM2005,0457,arp,,arap1274,-ei-,AR:1,,,,,,pseudo-transitive with animate objects,,final,AI+O,,,Y,TA
13,Cowell & Moss,AC_AM2005,0457,arp,,arap1274,-éí'i-,AR:1,,,,,,pseudo-transitive with animate objects,,final,AI+O,,,Y,TA
14,Cowell & Moss,AC_AM2005,0457,arp,,arap1274,-éíhi-,AR:1,,,,,,stative,,final,AI,,,N
15,Cowell & Moss,AC_AM2005,0457,arp,,arap1274,-éíhi-,AR:1,,,,,,perfective passive,,final,AI,,,Y,TA,,-éíhiinóó-
16,Cowell & Moss,AC_AM2005,0457,arp,,arap1274,-éíhii-,AR:1,,,,,,agentive,,final,N,,,Y,V
17,Cowell & Moss,AC_AM2005,0457,arp,,arap1274,-éíhiinóó-,AR:1,,,,,,perfective passive,,final,II,,,Y,TA,-éíhi-
18,Cowell & Moss,AC_AM2003,0354,arp,,arap1274,-esoo-,AR:2,,,,,,land,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: Guessing that it's a medial,,MAM
19,Cowell & Moss,AC_AM2005,0458,arp,,arap1274,-et,AR:1,,,,,,reciprocal,,final,TA,,,Y,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: p. 458 must attach to TA stems before nominal participle final -t can attach
20,Cowell & Moss,AC_AM2008,"0027,0166,0170",arp,,arap1274,-et-,AR:1,,,,,,ear,,medial,,,,,,,,,,,,,,,,,/neesetee-/,V,AI,"have good ears, hear well",,AC_AM2008;0170
