ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Component occurs in stem (orig. orth)-C,Component occurs in stem (proj. orth)-C,Stem UR-C,Stem category-C,Stem subcategory-C,Stem translation-C,Secondary stem-C,Stem Source-C,Component occurs in stem (orig. orth)-D,Component occurs in stem (proj. orth)-D,Stem UR-D,Stem category-D,Stem subcategory-D,Stem translation-D,Secondary stem-D,Stem Source-D,Formative/component occurs in what component(s)-A,Contains component (enter)-A,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Public Comments,Private Comments,Speaker,1st check done,2nd check done
314,Dahlstrom,AD2009,0226,sac,,mesk1242,-e·nem-,ME:2,,,,,,consider,consider,final,AI
29,Goddard,IG1990a,0457,sac,,mesk1242,ni·miw-,ME:2,,,,,,NG,,initial,,,,,,,,,,,,ni·miw-ah-,,,V,TI1,sing to accompany dancing,,IG1990a;0457,ni·miw-isen-,,,V,II,it (song) be of the dancing variety,,IG1990a;0457,,,,,,,,,,,,,,,,,,,,Y,ni·mi- 'dance',initial probably means 'dance',,,MAM
30,Goddard,IG1990a,0457,sac,,mesk1242,-ah-,ME:2,,,,,,act on (inan.) by tool,"tool, INSTRUMENT",final,TI1,,,,,,,,,,,ni·miw-ah-,,,V,TI1,sing to accompany dancing,,IG1990a;0457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
31,Goddard,IG1990a,0457,sac,,mesk1242,-isen-,ME:2,,,,,,"(inan.) lies, is","be, lie (position)",final,II,,,,,,,,,,,ni·miw-isen-,,,V,II,it (song) be of the dancing variety,,IG1990a;0457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
32,Goddard,IG1990a,0457,sac,,mesk1242,atame·w-,ME:2,,,,,,NG,,initial,,,,,,,,,,,,atame·w-api-,,,V,AI,smoke sitting,,IG1990a;0457,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,atama·- 'smoke (AI)',,,,MAM
33,Goddard,IG1990a,0457,sac,,mesk1242,a·manow-,ME:2,,,,,,NG,,initial,,,,,,,,,,,,a·manow-ite·he·-,,,V,AI,think about sex,,IG1990a;0457,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,a·man- 'be lustful',,,,MAM
34,Goddard,IG1990a,0457,sac,,mesk1242,-ite·he·-,ME:2,,,,,,think,think,final,AI,,,,,,,,,,,a·manow-ite·he·-,,,V,AI,think about sex,,IG1990a;0457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
35,Goddard,IG1990a,0459,sac,,mesk1242,nemasw-,ME:2,,,,,,NG,,initial,,,,,,,,,,,,nemasw-isa·-,,,V,AI,land feet first,,IG1990a;0459,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,nemaso- 'stand (AI)',,,,MAM
36,Goddard,IG1990a,0459,sac,,mesk1242,-isa·-,ME:2,,,,,,move quickly,move (quickly),final,AI,,,,,,-isa·-,,,,,nemasw-isa·-,,,V,AI,land feet first,,IG1990a;0459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
37,Goddard,IG1990a,0460,sac,,mesk1242,mo·wečiwiya·kw-,ME:2,,,,,,NG,,initial,,,,,,,,,,,,mo·wečiwiya·kw-eton-Ø-,,,V,AI,one's mouth smells of excrement,,IG1990a;0460,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,mo·wečiwiya·kwat 'smell of excrement (II)',,,,MAM
38,Goddard,IG1990a,0460,sac,,mesk1242,-eton-,ME:2,,,,,,mouth,mouth,medial,,,,,,,,,,,,mo·wečiwiya·kw-eton-Ø-,,,V,AI,one's mouth smells of excrement,,IG1990a;0460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
39,Goddard,IG1990a,0460,sac,,mesk1242,-Ø-,ME:2,,,,,,NG,,final,AI
40,Goddard,IG1990a,0460,sac,,mesk1242,a·hkwe·w-,ME:2,,,,,,NG,,initial,,,,,,,,,,,,a·hkwe·w-i-na·kosi-,,,V,AI,look angry,,IG1990a;0460,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,a·hkwe·- 'be angry',initial probably means 'be angry',,,MAM
41,Goddard,IG1990a,0460,sac,,mesk1242,-i-na·kosi-,ME:2,,,,,,"appear, seem","appear, look like, seem",final,AI,,,,,,,,,,,a·hkwe·w-i-na·kosi-,,,V,AI,look angry,,IG1990a;0460,ame·-i-na·kosi-,,,V,AI,appear to notice,,IG1990a;0460,,,,,,,,,,,,,,,,,,,,,,,,,MAM
42,Goddard,IG1990a,0460,sac,,mesk1242,ame·-,ME:2,,,,,,NG,,initial,,,,,,,,,,,,ame·-i-na·kosi-,,,V,AI,appear to notice,,IG1990a;0460,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,"ame·- 'pay attention, be aware'",,,,MAM
43,Goddard,IG1990a,0463,sac,,mesk1242,,ME:2,,-a·nak-,,*-a·θak-,,hole,hole,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
45,Goddard,IG1990a,0465,sac,,mesk1242,,ME:2,,pehkw-,,,,lumpy,lumpy,initial,,,,,,,,,,,,,,pehkw-ikan-e·-,V,AI,have a lump on one's bone,,IG1990a;0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
46,Goddard,IG1990a,0465,sac,,mesk1242,,ME:2,,-ikan-,,,,bone,bone,medial,,,,,,,,,,,,,,pehkw-ikan-e·-,V,AI,have a lump on one's bone,,IG1990a;0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
47,Goddard,IG1990a,0465,sac,,mesk1242,,ME:2,,-e·-,,,,NG,,final,AI,,,,,,,,,,,,,pehkw-ikan-e·-,V,AI,have a lump on one's bone,,IG1990a;0465,,,papi·w-ika·t-e·-,V,AI,have small feet,,IG1990a;0465,,,,,,,,,,,,,,,,,,,,,,,,,MAM
