ID,Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Component occurs in stem (orig. orth)-C,Component occurs in stem (proj. orth)-C,Stem UR-C,Stem category-C,Stem subcategory-C,Stem translation-C,Secondary stem-C,Stem Source-C,Component occurs in stem (orig. orth)-D,Component occurs in stem (proj. orth)-D,Stem UR-D,Stem category-D,Stem subcategory-D,Stem translation-D,Secondary stem-D,Stem Source-D,Component occurs in stem (orig. orth)-E,Component occurs in stem (proj. orth)-E,Stem UR-E,Stem category-E,Stem subcategory-E,Stem translation-E,Secondary stem-E,Stem Source-E,Formative/component occurs in what component(s)-A,Contains component (enter)-A,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Public Comments,Private Comments,Speaker,1st check done,2nd check done
33,Armoskaite & Junker,SA_MOJ2017,0010,crl,,nort1552,-u,C-E:1,,,,,,NG,,final,AI,,ABSTR,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
37,Branigan & Brittain,PXB_JB2016,0031,crl,,nort1552,âsi-,C-NE:1,,,,,,NG,,initial,RR
45,Branigan & Brittain,PXB_JB2016,0028,crl,,nort1552,iht-,C-NE:1,,,,,,NG,,initial,RR
46,Branigan & Brittain,PXB_JB2016,0032,crl,,nort1552,îs-,C-NE:1,,,,,,NG,,initial,RR
47,Branigan & Brittain,PXB_JB2016,"0003,0006,0014",crl,,nort1552,îshi-,C-NE:1,,,,,,NG,,initial,RR,,,,,,,,,ishi-
48,Branigan & Brittain,PXB_JB2016,"0003,0006,0012,0024",crl,,nort1552,isi-,C-NE:1,,,,,,NG,,initial,RR
50,Branigan & Brittain,PXB_JB2016,"0003,0006,0015,0022",crl,,nort1552,ît-,C-NE:1,,,,,,NG,,initial,RR,,,,,,,,,it-
69,Branigan & Brittain,PXB_JB2016,0005,crl,,nort1552,pihchi-,C-NE:1,,,,,,accidentally,accidentally,initial
36,Brittain & Acton,JB_SA2014,0483,crl,,nort1552,âshuw-,C-NE:1,,,,,,across,across,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pairs with -piyi to form derived initial meaning 'travel by vehicle'
78,Brittain & Acton,JB_SA2014,"0488,0492,0500",crl,,nort1552,tiskim-,C-NE:1,,,,,,straight across,"across, straight",initial,,,,,,,,,,,,tiskim-piyi,,,V,II,straight.move
31,Armoskaite & Junker,SA_MOJ2017,0003,crl,,nort1552,-suu,C-E:1,,,,,,actor,"actor, AGENT",final,N,,,Y,AI,,,,,-siu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Attaches to ""independent AI stem""",,,MAM
8,Brittain & Acton,JB_SA2014,0486,crl,,nort1552,-i,C-NE:1,,,,,,agentive,AGENT,final,AI
9,Brittain & Acton,JB_SA2014,0482,crl,,nort1552,-ihu-,C-NE:1,,,,,,by air,air,final,AI,,,,,,,,,,,uhp-ihu,,,V,AI,to go by air,,JB_SA2014;482,uhp-ihu,,,V,II,to go by air,,JB_SA2014;482
87,Brittain & Acton,JB_SA2014,0484,crl,,nort1552,yuwi-,C-NE:1,,,,,,air out,air (V),initial,,,,,,,,,,,,yuwi-piyi,,,V,AI,to deflate,,JB_SA2014;484,yuwi-piyi,,,V,II,to deflate,,JB_SA2014;484
77,Brittain & Acton,JB_SA2014,0488,crl,,nort1552,tâtip,C-NE:1,,,,,,all around,all (around),initial
63,Branigan & Brittain,PXB_JB2016,0009,crl,,nort1552,pâ-,C-NE:1,,,,,,along,along,initial
72,Brittain & Acton,JB_SA2014,0483,crl,,nort1552,pimi-,C-NE:1,,,,,,along,along,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pairs with -piyi to form derived initial meaning 'travel by vehicle'
86,Brittain & Acton,JB_SA2014,0488,crl,,nort1552,yâyâwâ-,C-NE:1,,,,,,along shore,along (shore),initial
18,Branigan & Brittain,PXB_JB2016,0006,crl,,nort1552,-nâkun,C-NE:1,,,,,,appear,"appear, look like, seem",final,II,,,,,-nâkusi-
