Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Project Definition,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Condition-B,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Formative/component occurs in what component(s)-A,Formative/component occurs in what component(s)-B,Formative/component occurs in what component(s)-C,Formative/component occurs in what component(s)-D,Contains component (enter)-A,Contains component (enter)-B,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Comments,Speaker,1st check done,2nd check done
Teeter,KT1971,"0213,0222,0248",pqm,,male1292,-əm,P-M:1,,,,,,NG,,final,TA,,ABSTR,,,,,,-ət,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,"0218,0222",pqm,,male1292,-ət,P-M:1,,,,,,NG,,final,TI,,ABSTR,,,,,-əm,,,,,,təkətəm-,,,V,TI,hit it,,KT1971;0218,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0219,pqm,,male1292,-əs,P-M:1,,,,,,reflexive,,final,AI,,,Y,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0219,pqm,,male1292,-ət,P-M:1,,,,,,reciprocal,,final,AI,,,Y,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,"0220,0248",pqm,,male1292,-owa,P-M:1,,,,,,benefactive,,final,unk.,,,Y,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unclear what output category is,,MAM
Teeter,KT1971,0220,pqm,,male1292,-ewa,P-M:1,,,,,,benefactive,,final,TA,,,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0221,pqm,,male1292,-iw,P-M:1,,,,,,NG,,final,N,,,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""the specimen of the base noun referred to is identified as an exemplar of its class, a specimen par excellence""",,MAM
Teeter,KT1971,"0221,0241",pqm,,male1292,-iy,P-M:1,,,,,,NG,,final,V,,,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""the subject is characterized as having taken on the properties of a member of the class named by the base noun""",,MAM
Teeter,KT1971,0221,pqm,,male1292,-ey,P-M:1,,,,,,NG,,final,V,,,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""attributes the property named to the subject""",,MAM
Teeter,KT1971,0221,pqm,,male1292,-iy,P-M:1,,,,,,NG,,final,AI,,,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""refers to motion or change of condition in the manner specified by the base""",,MAM
Teeter,KT1971,0222,pqm,,male1292,-ohs,P-M:1,,,,,,walk,,final,AI,,CONCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0222,pqm,,male1292,-si,P-M:1,,,,,,NG,,final,AI,,,,,,-ət,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0222,pqm,,male1292,-ət,P-M:1,,,,,,NG,,final,II,,,,,-si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,"0222,0244",pqm,,male1292,-ehl,P-M:1,,,,,,NG,,final,TA,,,,,,,,-eht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0222,pqm,,male1292,-eht,P-M:1,,,,,,NG,,final,TI,,,,,,,-ehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"use of -eht ""strengthen[s] inanimate ən to on""",,MAM
Teeter,KT1971,0222,pqm,,male1292,-əs-,P-M:1,,,,,,by heat,,final,TA,,CONCR,,,,,,,,,,,lakwəs-,,,V,TA,cook him/it,,KT1971;0222,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0222,pqm,,male1292,-ən,P-M:1,,,,,,by hand,,final,TA,,CONCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,"0222,0241",pqm,,male1292,ewep-,P-M:1,,,,,,upward,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0222,pqm,,male1292,-aləkikw-,P-M:1,,,,,,eyes,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0222,pqm,,male1292,-ahkw-,P-M:1,,,,,,"tree, long stiff object, metal",,medial,CLASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0222,pqm,,male1292,-tək-,P-M:1,,,,,,"long, flexible object",,medial,CLASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0222,pqm,,male1292,-apsk-,P-M:1,,,,,,"stone, round object, metal object",,medial,CLASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0223,pqm,,male1292,-əp,P-M:1,,,,,,sit,,final,AI,,CONCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0223,pqm,,male1292,-pəm,P-M:1,,,,,,linear motion or position,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0229,pqm,,male1292,-əmekw,P-M:1,,,,,,fish,,final,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0229,pqm,,male1292,-aksən,P-M:1,,,,,,shoe,,final,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0230,pqm,,male1292,-ahkw,P-M:1,,,,,,metal,,final,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0230,pqm,,male1292,-is,P-M:1,,,,,,diminutive,,final,N,,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0230,pqm,,male1292,-t,P-M:1,,,,,,instrument,,final,N,,,Y,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0230,pqm,,male1292,-kən,P-M:1,,,,,,nominalizer,,final,N,,,Y,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0231,pqm,,male1292,-i,P-M:1,,,,,,NG,,final,PART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""the sign of prenouns and preverbs""",,MAM
Teeter,KT1971,0231,pqm,,male1292,-w,P-M:1,,,,,,adverbializer,,final,ADV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0233,pqm,,male1292,təl-,P-M:1,,,,,,there,,initial,RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0233,pqm,,male1292,wət-,P-M:1,,,,,,how,,initial,RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
Teeter,KT1971,0233,pqm,,male1292,əl-,P-M:1,,,,,,thus,,initial,RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
