ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Condition-B,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Formative/component occurs in what component(s)-A,Formative/component occurs in what component(s)-B,Formative/component occurs in what component(s)-C,Formative/component occurs in what component(s)-D,Contains component (enter)-A,Contains component (enter)-B,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Public Comments,Private Comments,Speaker,1st check done,2nd check done
91,Teeter,KT1971,0241,pqm,,male1292,t-,P-M:1,,,,,,"""neutral initial""",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
2,LeSourd,PL1995,0109,pqm,Passamaquoddy,pass1249,-ah-s-,P-M:3,,/-ah-hs-/,,,,NG,,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GVM: P. 110 ""complex final"""
3,Teeter,KT1971,0241,pqm,,male1292,-ahak,P-M:1,,,,,,NG,,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: The actual definition given is '?',,,MAM
13,Bruening,BB2001a,0046,pqm,,male1292,-e,P-M:2,,,,,,NG,,final,AI,,,,,,,,,-è
14,Teeter,KT1971,"0222,0244",pqm,,male1292,-ehl,P-M:1,,,,,,NG,,final,TA,,,,,,,,-eht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
15,Teeter,KT1971,0222,pqm,,male1292,-eht,P-M:1,,,,,,NG,,final,TI,,,,,,,-ehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"use of -eht ""strengthen[s] inanimate ən to on""",,,MAM
16,Teeter,KT1971,0239,pqm,,male1292,-ensi,P-M:1,,,,,,NG,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
18,Teeter,KT1971,0221,pqm,,male1292,-ey,P-M:1,,,,,,NG,,final,V,,,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""attributes the property named to the subject""",,,MAM
20,Teeter,KT1971,"0213,0222,0248",pqm,,male1292,-əm,P-M:1,,,,,,NG,,final,TA,,ABSTR,,,,,,-ət,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
21,Teeter,KT1971,0248,pqm,,male1292,-əm,P-M:1,,,,,,NG,,final,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
28,Teeter,KT1971,"0218,0222",pqm,,male1292,-ət,P-M:1,,,,,,NG,,final,TI,,ABSTR,,,,,-əm,,,,,,təkətəm-,,,V,TI,hit it,,KT1971;0218,,,,,,,,,,,,,,,,,,,,,MAM
30,Teeter,KT1971,0222,pqm,,male1292,-ət,P-M:1,,,,,,NG,,final,II,,,,,-si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
31,Teeter,KT1971,0243,pqm,,male1292,-ətem,P-M:1,,,,,,NG,,final,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
33,Bruening,BB2001a,0043,pqm,,male1292,-ht(u),P-M:2,,,,,,NG,,final,TI,,,,,,,-y-
35,Teeter,KT1971,0240,pqm,,male1292,-hto,P-M:1,,,,,,NG,,final,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
36,Teeter,KT1971,0231,pqm,,male1292,-i,P-M:1,,,,,,NG,,final,PART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""the sign of prenouns and preverbs""",,,MAM
41,Teeter,KT1971,0221,pqm,,male1292,-iw,P-M:1,,,,,,NG,,final,N,,,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""the specimen of the base noun referred to is identified as an exemplar of its class, a specimen par excellence""",,,MAM
44,Teeter,KT1971,0240,pqm,,male1292,-iwi,P-M:1,,,,,,NG,,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
45,Teeter,KT1971,"0221,0241",pqm,,male1292,-iy,P-M:1,,,,,,NG,,final,V,,,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""the subject is characterized as having taken on the properties of a member of the class named by the base noun""",,,MAM
46,Teeter,KT1971,0221,pqm,,male1292,-iy,P-M:1,,,,,,NG,,final,AI,,,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""refers to motion or change of condition in the manner specified by the base""",,,MAM
50,Bruening,BB2001a,"0101,0105,0106,0109",pqm,,male1292,-n,P-M:2,,,,,,NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GVM: Glossed as ""N,"" which is described as ""morpheme appearing in TI, AI+O, TA+O, and Subordinative verbs"
52,Bruening,BB2001a,0080,pqm,,male1292,-om,P-M:2,,,,,,NG,,final
56,Bruening,BB2001a,"0187,0282",pqm,,male1292,-s,P-M:2,,,,,,NG,,final,INTR
57,Teeter,KT1971,0222,pqm,,male1292,-si,P-M:1,,,,,,NG,,final,AI,,,,,,-ət,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
68,Bruening,BB2001a,"0037,0048",pqm,,male1292,-uw,P-M:2,,,,,,NG,,final,TA
69,Bruening,BB2001a,0291,pqm,,male1292,-uwe-,P-M:2,,,,,,NG,,final,AI+O
71,Bruening,BB2001a,0043,pqm,,male1292,-y-,P-M:2,,,,,,NG,,final,TA,,,,,,,,-ht(u)
