787,Voorhis,PV1988,0051,kic,,kick1244,kiiskat-,KP:1,,,,,,across,across,initial,,,,,,,,,,,,kiiskaciθaa-,,,V,AI,run across,,PV1988;0051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
878,Voorhis,PV1988,0101,kic,,kick1244,paskit-,KP:1,,,,,,across the top,across (top),initial,,,,,,,,,,,,paskiciθaho-,,,V,AI,jump across the top,,PV1988;0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
916,Voorhis,PV1988,0121,kic,,kick1244,takw-,KP:1,,,,,,"add, include","add, include",initial,,,,,,,,,,,,takoθam-,,,V,TI,add or include it in cooking,,PV1988;0121,takoθw-,,,V,TA,add or include him in cooking,,PV1988;0121,takwisim-,,,V,TA,place him there in addition (rel.),,PV1988;0121,,,,,,,,,,,,,,,,,,,,MAM
789,Voorhis,PV1988,0052,kic,,kick1244,koht-,KP:1,,,,,,afraid of,afraid of,initial,,,,,,,,,,,,kohtaci-,,,V,AI,be afraid of the cold,,PV1988;0052,kohteθo-,,,V,AI,be afraid of the heat,,PV1988;0052,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
851,Voorhis,PV1988,0087,kic,,kick1244,noohk-,KP:1,,,,,,again,again,initial,,,,,,,,,,,,noohkoee-,,,V,AI,"say it again, repeat it",,PV1988;0087
720,Voorhis,PV1988,0021,kic,,kick1244,caak-,KP:1,,,,,,all,all,initial,,,,,,,,,,,,caakáaki,,,N,,"all groups, bunches, bundles, or packages",,PV1988;0021,caakam-,,,V,TA,eat him up,,PV1988;0021,caakatam-,,,V,TI,eat or drink it up,,PV1988;0021
749,Voorhis,PV1988,0038,kic,,kick1244,katá-,KP:1,,,,,,"almost, want to",,initial,,,,,,,,,,katw-,before eC,katainee-,,,V,AI,be dying,,PV1988;0038,kataisaa-,,,V,AI,have to urinate,,PV1988;0038,katokwaam-,,,V,AI,be sleepy,,PV1988;0038,,,,,,,,,,,,,,,,,,,,MAM
677,Voorhis,PV1988,0134,kic,,kick1244,(w)iit-,KP:1,,,,,,along with another or others,,initial,,,,,,,,,,,,(w)iiciihketii-,,,V,AI,play cards with someone,,PV1988;0134,(w)iitaakwapi-,,,V,AI,sit and rest with someone,,PV1988;0134,(w)iitapim-,,,V,TA,sit with him,,PV1988;0134,(w)iitekeem-,,,V,TA,dance with him,,PV1988;0134
702,Voorhis,PV1988,0014,kic,,kick1244,anem-,KP:1,,,,,,"along, along the way, in that direction",,initial,,,,,,,,,,,,anehanemipahooneko-,,,V,AI,keep driving along,,PV1988;0014,anemaanakat-,,,V,II,"go along, go in that direction (of a hole)",,PV1988;0014,anemipahooneko-,,,V,AI,drive along,,PV1988;0014,,,,,,,,,,,,,,,,,,,,MAM
885,Voorhis,PV1988,0104,kic,,kick1244,pem-,KP:1,,,,,,"along, past, along or past him/it","along, past",initial,,,,,,,,,,,,papaamaaskaa-,,,V,AI,keep falling or plunging past,,PV1988;0104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,papaam- redup.
687,Voorhis,PV1988,0004,kic,,kick1244,aahkw-,KP:1,,,,,,angry,angry,initial,,,,,,,,,,aahkwee-,___ /eC/,aahkwiteehee-,,,V,AI,have angry thoughts,,PV1988;0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
785,Voorhis,PV1988,0050,kic,,kick1244,kiisk-,KP:1,,,,,,"apart, of bones: broken","apart, broken",initial,,,,,,,,,,,,kiiskaham-,,,V,TI,cut it apart by tool,,PV1988;0051,kiiskahkesam-,,,V,TI,cut it (of grass or plants),,PV1988;0051,kiiskahkesw-,,,V,TA,cut his hair,,PV1988;0051,,,,,,,,,,,,,,,,,kiiskiisk- redup.
492,Voorhis,PV1983,"0079,0083,0086",kic,,kick1244,-inaakw-,KP:1,,,,,,appearance,appearance,medial,,,,,,,,,,,,(w)iipekwinaakoθi-,,,V,AI,look gray (?),,PV1983;0083,(w)iipekwinaakoθiihkw-,,,N,AI,personal name,,PV1983;0083,,,,,,,,,,,,,,,,,,,,-ina(w),-ekw-,,,,"GVM: p. 83 The ? in stem A is in-text, and no meaning is given for the personal name (stem B)"
319,Voorhis,PV1988,0027,kic,,kick1244,-hci-,KP:1,,,,,,arm,"arm, DEPENDENT",medial,AnimDep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
376,Voorhis,PV1988,0152,kic,,kick1244,-ihciee- ,KP:1,,,,,,arm,arm,medial
501,Goddard,IG1990a,0460,kic,,kick1244,-inekw-,KP:1,,,,,,armpit,armpit,medial,,,,,,,,,,,,miasiaakw-inekw-ee-,,,V,AI,have bad-smelling armpits,,IG1990a;0460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
503,Voorhis,PV1988,0154,kic,,kick1244,-inekwee- ,KP:1,,,,,,"armpit, wing","armpit, wing",medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
774,Voorhis,PV1988,0046,kic,,kick1244,kí-,KP:1,,,,,,"around aimlessly, here and there","around, here and there",initial,,,,,,,,,,,,kaakíahkamikeθi-,,,V,AI,keep playing around here and there,,PV1988;0046,kaakíoθee-,,,V,AI ,keep wandering around,,PV1988;0046,kiaapiesin-,,,V,AI,keep wandering around,,PV1988;0046
430,Voorhis,PV1988,0029,kic,,kick1244,-iip-,KP:1,,,,,,arrow,"arrow, DEPENDENT",medial,InanDep,,,,,,,,,,,oiipema-,,,N,,arrow,,PV1988;0029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV gives category of stem as NII,,,MAM
52,Voorhis,PV1983,"0081,0085",kic,,kick1244,-aanakesee-,KP:1,,,,,,aural canal,"aural canal, ear",medial,,,,,,,,,,,,aahkamaanakesee-,,,V,AI,have clean aural canals,,PV1983;0081,wíakaanakesee-,,,V,AI,have dirty aural canal,,PV1983;0081,,,,,,,,,,,,,,,,,,,,-aanak-,-esee-
843,Voorhis,PV1988,0084,kic,,kick1244,nesí-,KP:1,,,,,,"awful, terrible","awful, terrible",initial,,,,,,,,,,,,nesíahki-,,,V,II,"be awful ground, be a terrible place",,PV1988;0084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
330,Voorhis,PV1988,0027,kic,,kick1244,-hpehkwan-,KP:1,,,,,,back,"back, DEPENDENT",medial,InanDep
519,Voorhis,PV1988,0154,kic,,kick1244,-ipehkwanee- ,KP:1,,,,,,back,back,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
717,Voorhis,PV1988,0020,kic,,kick1244,ayaapam-,KP:1,,,,,,back,back,initial,,,,,,,,,,,,ayaapamenam-,,,V,TI,turn it back by hand,,PV1988;0020,ayaapamíetoo-,,,V,TI,carry or convey it back,,PV1988;0020
825,Voorhis,PV1988,0072,kic,,kick1244,mian/s-,KP:1,,,,,,bad (defective),bad,initial,,,,,,,,,,,,miahpahooneko-,,,V,AI,drive badly,,PV1988;0072,miahpenan/s-,,,V,TA,treat him badly,,PV1988;0072,miahpetam-,,,V,TI,think it tastes bad,,PV1988;0072,miahpokoθi-,,,V,AI,taste bad,,PV1988;0072,,,,,,,,,"""plus i(h)p... becomes miahp..."" ",,,MAM
16,Voorhis,PV1983,0078,kic,,kick1244,-∅,KP:1,,,,,,be,be,final,AI,,,,,,-yaa-,,,,,makecee-,,,V,AI,be large-bodied = have a large body,,PV1983;0078,kahkamaapie-,,,V,AI,go across (of a rope or of something ropelike),,PV1983;0078,maketon-,,,V,AI,be large-mouthed = have a large mouth,,PV1983;0078,,,,,,,,,-oee-,-esee-
192,Voorhis,PV1988,0148,kic,,kick1244,-at-,KP:1,,,,,,be,be,final,II,,,,,-eθi-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
192,Voorhis,PV1983,"0078,0083",kic,,kick1244,-at-,KP:1,,,,,,be,be,final,II,,,,,-eθi-,,,,,,pesikwaahkwat-,,,V,II,be straight (of wood or of something wooden),,PV1983;0078
299,Voorhis,PV1988,0150,kic,,kick1244,-etonee- ,KP:1,,,,,,be,be,final,II
306,Voorhis,PV1988,0151,kic,,kick1244,-eθi-,KP:1,,,,,,be,be,final,AI,,,,,,-at-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
311,Voorhis,PV1977,0044,kic,,kick1244,-eθo-,KP:1,,,,,,be,be,final,AI,,,,,,,,,,,kesiθo-,,,V,AI,be hot,,PV1977;0044
334,Voorhis,PV1988,0151,kic,,kick1244,-i-,KP:1,,,,,,be,be,final,AI,,,,,,-i-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
340,Voorhis,PV1983,0078,kic,,kick1244,-i-,KP:1,,,,,,be,be,final,AI,,,,,,-i-,,,,,manetooθeehíi-,,,V,AI,be buggy or wormy,,PV1983;0079
333,Voorhis,PV1988,0151,kic,,kick1244,-i-,KP:1,,,,,,be,be,final,II,,,,,-i-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
344,Goddard,IG1990a,"0462,0463",kic,,kick1244,-ia-,KP:2,,,,,,be,be,final,II,,,,,-eθi-,,,,,,askipak-ia-,,,V,II,be green,,IG1990a;0462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
398,Voorhis,PV1988,0152,kic,,kick1244,-ii-,KP:1,,,,,,be,be,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV: Impersonal verb,,,MAM
455,Voorhis,PV1988,0153,kic,,kick1244,-iken-,KP:1,,,,,,be,be,final,II,,,,,-iki-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
457,Voorhis,PV1988,0153,kic,,kick1244,-iki-,KP:1,,,,,,be,be,final,AI,,,,,,-iken-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
459,Voorhis,PV1983,0078,kic,,kick1244,-iki-,KP:1,,,,,,be,be,final,AI,,,,,,-yaa-
657,Voorhis,PV1988,0157,kic,,kick1244,-yaa-,KP:1,,,,,,be,be,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
658,Voorhis,PV1977,0045,kic,,kick1244,-yaa-,KP:1,,,,,,be,be,final,II,,,,,-eθi-,,,,,,meskwaa-,,,V,II,be red,,PV1977;0044,kenoaa-,,,V,II,be long,,PV1977;0045,miisia-,,,V,II,be hairy/woolly/furry/fuzzy,,PV1977;0045,paahtaayaa-,,,V,II,be broken,,PV1977;0045
660,Voorhis,PV1983,0078,kic,,kick1244,-yaa-,KP:1,,,,,,be,be,final,II,,,,,-∅,,,,,,makeceaa-,,,V,II,be large-bodied = have a large body,,PV1983;0078,kahkamaapyeaa-,,,V,II,go across (of a rope or of something ropelike),,PV1983;0078
661,Voorhis,PV1983,0078,kic,,kick1244,-yaa-,KP:1,,,,,,be,be,final,II,,,,,-iki-
257,Voorhis,PV1988,0150,kic,,kick1244,-en-,KP:1,,,,,,be ,be ,final,II
47,Voorhis,PV1988,0145,kic,,kick1244,-aakoθi-,KP:1,,,,,,be …-ed (passive),PASSIVE,final,AI
99,Voorhis,PV1988,0146,kic,,kick1244,-aatee-,KP:1,,,,,,be …-ed (passive),PASSIVE,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
113,Voorhis,PV1988,0146,kic,,kick1244,-aaθo-,KP:1,,,,,,"be …-ed (passive); one's own, to or for oneself (middle)","MIDDLE, PASSIVE, REFLEXIVE",final,AI
122,Voorhis,PV1988,0147,kic,,kick1244,-ahan-,KP:1,,,,,,be (by liquid),"liquid, INSTRUMENT",final,II
132,Voorhis,PV1988,0147,kic,,kick1244,-ahoko-,KP:1,,,,,,be (by liquid),"liquid, INSTRUMENT",final,AI
216,Voorhis,PV1988,0149,kic,,kick1244,-eehen-,KP:1,,,,,,be (diminutive),"be, DIMINUTIVE",final,II,,,,,-eehi-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
217,Voorhis,PV1988,0149,kic,,kick1244,-eehi-,KP:1,,,,,,be (diminutive),"be, DIMINUTIVE",final,AI,,,,,,-eehen-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
267,Voorhis,PV1988,0150,kic,,kick1244,-enoohi-,KP:1,,,,,,be (diminutive),"be, DIMINUTIVE",final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
278,Voorhis,PV1988,0150,kic,,kick1244,-esiihi-,KP:1,,,,,,be (diminutive),"be, DIMINUTIVE",final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
405,Voorhis,PV1988,0152,kic,,kick1244,-iihen-,KP:1,,,,,,be (diminutive),"be, DIMINUTIVE",final,II,,,,,-iihi-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
408,Voorhis,PV1988,0152,kic,,kick1244,-iihi-,KP:1,,,,,,be (diminutive),"be, DIMINUTIVE",final,AI,,,,,,-iihen-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
662,Voorhis,PV1988,0157,kic,,kick1244,-yaahen-,KP:1,,,,,,be (diminutive),"be, DIMINUTIVE",final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
203,Voorhis,PV1988,0149,kic,,kick1244,-aten-,KP:1,,,,,,be (of cold),cold,final,II
115,Voorhis,PV1988,0146,kic,,kick1244,-aci-,KP:1,,,,,,"be (of cold); be cold, feel cold (referring to discomfort); make or get (of cold, causative with medials) ","cold, CAUSATIVE",final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
163,Voorhis,PV1988,0148,kic,,kick1244,-an-,KP:1,,,,,,be (of flavour),flavor,final,II
256,Voorhis,PV1988,0150,kic,,kick1244,-en-,KP:1,,,,,,be (of flavour),flavor,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
293,Voorhis,PV1988,0150,kic,,kick1244,-etee-,KP:1,,,,,,be (of heat),heat,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
310,Voorhis,PV1988,0151,kic,,kick1244,-eθo-,KP:1,,,,,,"be (of heat); be hot, feel hot (referring to discomfort); be intoxicated; make or get (of heat, causative with medials)","heat, hot, CAUSATIVE",final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
161,Voorhis,PV1988,0148,kic,,kick1244,-amatam-,KP:1,,,,,,be (of illness or pain),"illness, pain",final,AI
249,Voorhis,PV1988,0150,kic,,kick1244,-ekin-,KP:1,,,,,,be (of size),"size, QUANTITY",final,AI
342,Voorhis,PV1977,"0043,0048",kic,,kick1244,-́i-,KP:1,,,,,,be a,be,final,AI,,,,,,,,,,,ihkwéi,,,V,AI,be a woman,,PV1977;0043,meskoθi-,,,V,AI,be red,,PV1977;0044,kenooθi-,,,V,AI,be long,,PV1977;0044,otoohtopakoohi-,,,V,AI,be a small leaf,,PV1977;0048,,,,,,,,,"GVM: In the text, the accent/apostrophe is over the hyphen. The closest I could transcribe it is -'i-, and from what I understand, it depicts a shortening of a previous long vowel if the morpheme -'i- attaches to it; essentially, the ' is an orthographic representation of a shortening process that occurs where certain vowel lengths and qualities come together..."
361,Voorhis,PV1988,0151,kic,,kick1244,-icin-,KP:1,,,,,,be caught or snagged,"caught, snagged",final,AI,,,,,,-iten-
550,Voorhis,PV1988,0155,kic,,kick1244,-iten-,KP:1,,,,,,be caught or snagged,"caught, snagged",final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
551,Voorhis,PV1977,0050,kic,,kick1244,-iten-,KP:1,,,,,,be caught/snagged,"caught, snagged",final,II,,,,,-icin-,,,,,,kaskiten-,,,V,AI,be caught tightly = be caught in a tight place,,PV1977;0050
66,Voorhis,PV1988,0146,kic,,kick1244,-aapan-,KP:1,,,,,,be dawn or morning,"dawn, morning",final,II,,,,,,,,,,,(w)aapan-,,,V,,come to be morning = be toward morning,,PV1977;0049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV: Impersonal verb,,,MAM
495,Voorhis,PV1988,0154,kic,,kick1244,-inee-,KP:1,,,,,,be dead,dead,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
137,Voorhis,PV1988,0147,kic,,kick1244,-ahoθo-,KP:1,,,,,,"be drawn or dragged, ride in a wagon","dragged, drawn, ride (in wagon)",final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
175,Voorhis,PV1977,0050,kic,,kick1244,-apenee-,KP:1,,,,,,be hungry,hungry,final,AI,,,,,,,,,,,kiikapenee-,,,V,AI,endure being hungry,,PV1977;0050,pietapenee-,,,V,AI,be hungry on arrival,,PV1977;0050
313,Voorhis,PV1977,0050,kic,,kick1244,-eθo-,KP:1,,,,,,be intoxicated,"drunk, intoxicated",final,AI,,,,,,,,,,,ahpiihteθo-,,,V,AI,be intoxicated to such an extent (relative),,PV1977;0050
806,Voorhis,PV1988,0058,kic,,kick1244,maanee-,KP:1,,,,,,"be much, be many, be a lot","a lot, many, much, QUANTITY",initial
574,Voorhis,PV1988,0155,kic,,kick1244,-iθo-,KP:1,,,,,,be named,named,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
119,Voorhis,PV1977,0053,kic,,kick1244,-aeem-,KP:1,,,,,,be related to him,related,final,TA,,,,,,,,,,,ciinaeem-,,,V,TA,be related to him,,PV1977;0053,inaeem-,,,V,TA,be related to him so (relative),,PV1977;0053
46,Voorhis,PV1977,0048,kic,,kick1244,-aakoom-,KP:1,,,,,,be related to him as an X,related,final,TA,,,,,,,,,,,ooθaakoom-,,,V,TA,be related to him as a son,,PV1977;0048,ooθaakoom-,,,V,TA,be related to him as a father,,PV1977;0048
167,Voorhis,PV1988,0148,kic,,kick1244,-anet-,KP:1,,,,,,be rotten,rotten,final,II,,,,,-anen-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
98,Voorhis,PV1988,0146,kic,,kick1244,-aatee-,KP:1,,,,,,"be so in colour, be so coloured","color, colored",final,II,,,,,,,,,,,inaatee-,,,V,II,be so/like that in color (relative),,PV1977;0046,mahkateaatee-,,,V,II,be black in color,,PV1977;0046,kaahpiihaate-,,,V,II,"be coffee colored, be brown",,PV1977;0047,swaaminaatee-,,,V,II,"be grape colored, be purple",,PV1977;0047
112,Voorhis,PV1988,0146,kic,,kick1244,-aaθo-,KP:1,,,,,,"be so in colour, be so coloured","color, colored",final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
520,Voorhis,PV1988,0154,kic,,kick1244,-ipepoonwee-,KP:1,,,,,,be so many years old,"old, QUANTITY, RELATIVE",final,AI
108,Voorhis,PV1988,0146,kic,,kick1244,-aaθen-,KP:1,,,,,,"be windy weather, blow (of the wind)","blow (wind), windy",final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV: Impersonal verb,,,MAM
7,Voorhis,PV1977,0046,kic,,kick1244,-'aten-,KP:1,,,,,,be X (of cold),cold,final,II,,,,,-'aci-,,,,,,θiikaten-,,,V,II,"be frozen, freeze",,PV1977;0046
294,Voorhis,PV1977,0046,kic,,kick1244,-etee-,KP:1,,,,,,be X (of heat),heat,final,II,,,,,-eθo-,,,,,,apetee-,,,V,II,be warm,,PV1977;0046,kesitee-,,,V,II,be hot,,PV1977;0046
312,Voorhis,PV1977,"0046,0050",kic,,kick1244,-eθo-,KP:1,,,,,,be X (of heat),heat,final,AI,,,,,,-etee-,,,,,apeθo-,,,V,AI,be warm,,PV1977;0046,kesiθo-,,,V,AI,be hot,,PV1977;0046,(w)iisaθo-,,,V,AI,be hot (of a person),,PV1977;0050,noohkeθo-,,,V,AI,be susceptible/sensitive to being hot,,PV1977;0050
5,Voorhis,PV1977,0046,kic,,kick1244,-'amatam-,KP:1,,,,,,be X (of illness or pain),"illness, pain",final,AI,,,,,,,,,,,aahkwamatam-,,,V,AI,be sick,,PV1977;0046,(w)iiskopamatam-,,,V,AI,"be in dull pain = have a dull pain, have an ache",,PV1977;0046,(w)iiθakamatam-,,,V,AI,be in sharp pain = have a sharp pain,,PV1977;0046
297,Voorhis,PV1977,0048,kic,,kick1244,-etii-,KP:1,,,,,,be Xs to one another,"related, RECIPROCAL",final,AI,,,,,,,,,,,oiihkaanetii-,,,V,AI,be friends to one another,,PV1977;0048
926,Voorhis,PV1988,0130,kic,,kick1244,weeen-,KP:1,,,,,,"beautiful, fine, good","beautiful, fine, good",initial,,,,,,,,,,,,weeenahki-,,,V,II,"be a beautiful, fine, or good place",,PV1988;0130
671,Voorhis,PV1988,0130,kic,,kick1244,(w)eep-,KP:1,,,,,,begin to,begin,initial,,,,,,,,,,,,(w)eepaaskaa-,,,V,AI,begin to move or run (of a vehicle),,PV1988;0130,(w)eepahon/s-,,,V,TA,begin to drag him,,PV1988;0130,(w)eepapin/s,,,V,TA,begin to tie him,,PV1988;0130,(w)eepatam-,,,V,TI,begin to eat it,,PV1988;0130,,,,,,,,,,,,MAM
