ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Formative/component occurs in what component(s)-A,Contains component (enter)-A,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Comments,Speaker,1st check done,2nd check done
1,Valentine,RV2002,0088,ciw,,chip1241,-aaso,OJ:3,,,,,,NG,,final,AI
2,Valentine,RV2002,0108,ciw,,chip1241,-adengw-,OJ:3,,,,,,face,,medial
3,Valentine,RV2002,0107,ciw,,chip1241,-akokw-,OJ:3,,,,,,pail,,medial,INCORP
4,Valentine,RV2002,0087,ciw,,chip1241,-azh-,OJ:3,,,,,,skin,,medial
5,Valentine,RV2002,0087,ciw,,chip1241,-azhag-,OJ:3,,,,,,skin,,medial
6,Valentine,RV2002,0088,ciw,,chip1241,-iingw-,OJ:3,,,,,,face,,medial
7,Costa,DJC2013,0221,ciw,,chip1241,-kana,OJ:4,,,,,,path,,final,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
8,Valentine,RV2002,0088,ciw,,chip1241,-kw-,OJ:3,,,,,,NG,,medial
9,Valentine,RV2002,0088,ciw,,chip1241,-kw-e-,OJ:3,,,,,,NG,,medial
10,Valentine,RV2002,0087,ciw,,chip1241,-ndib-,OJ:3,,,,,,head,,medial
11,Denny,JPD1977,0131,ciw,,chip1241,ā,OJ:5,,,,,,NG,,final,II,,ABSTR
12,Denny,JPD1978a,0311,ciw,,chip1241,ā,OJ:5,,,,,,spatial,,final,II,,ABSTR
13,Denny,JPD1978a,0316,ciw,,chip1241,āciwan,OJ:5,,,,,,stream,,final,unk.,,CONCR
14,Valentine,RV2002,0106,ciw,,chip1241,agaas-,OJ:3,,,,,,small,small,initial
15,Denny,JPD1978a,0317,ciw,,chip1241,ahikan ,OJ:5,,,,,,NG,,final,unk.
16,Denny,JPD1978a,0316,ciw,,chip1241,ākam,OJ:5,,,,,,NG,,final,unk.,,CONCR,,,,,,,,,,,,,,,,,,,,,,VMN: likely 'body of water'
17,Denny,JPD1978a,0311,ciw,,chip1241,akāss,OJ:5,,,,,,NG,,initial,,,,,,,,,,,,,,,,,,,,,,,,,VMN: likely 'small'
18,Denny,JPD1978a,0317,ciw,,chip1241,ākkw,OJ:5,,,,,,NG,,medial
19,Denny,JPD1978a,0315,ciw,,chip1241,ākonak,OJ:5,,,,,,snow (fallen),,medial
20,Valentine,RV2002,0096,ciw,,chip1241,akw-,OJ:3,,,,,,NG,,initial,RR
21,Denny,JPD1978a,0315,ciw,,chip1241,amo,OJ:5,,,,,,make its way,,final,unk.,,CONCR,,,,,,,mo
22,Denny,JPD1977,0131,ciw,,chip1241,an,OJ:5,,,,,,NG,,final,II,,ABSTR
23,Denny,JPD1978a,0321,ciw,,chip1241,anipē,OJ:5,,,,,,NG,,initial,,,,,,,,,,,,,,,,,,,,,,,,,VMN: likely 'lean'
24,Valentine,RV2002,0096,ciw,,chip1241,apiich-,OJ:3,,,,,,NG,,initial,RR
25,Valentine,RV2002,0096,ciw,,chip1241,apiit-,OJ:3,,,,,,NG,,initial,RR
26,Valentine,RV2002,0106,ciw,,chip1241,apiiz-,OJ:3,,,,,,to such extent (speed),,initial,RR
27,Denny,JPD1978a,0309,ciw,,chip1241,āpikk,OJ:5,,,,,,mineral solid ,,medial
28,Denny,JPD1978a,0307,ciw,,chip1241,appakat ,OJ:5,,,,,,NG,,initial
29,Denny,JPD1978a,0307,ciw,,chip1241,āšk,OJ:5,,,,,,NG,,medial,,,,,,,,,,,,,,,,,,,,,,,,,VMN: likely 'waves'
30,Denny,JPD1978a,0311,ciw,,chip1241,at,OJ:5,,,,,,stative,,final,II,,ABSTR
31,Valentine,RV2002,0096,ciw,,chip1241,ayaapiich-,OJ:3,,,,,,NG,,initial,RR
32,Valentine,RV2002,0096,ciw,,chip1241,ayindan-,OJ:3,,,,,,in such place,,initial,RR,Y
33,Valentine,RV2002,0103,ciw,,chip1241,babiizig-,OJ:3,,,,,,curly,curl,initial
