ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Condition-B,Allomorph-C,Condition-C,Allomorph-D,Condition-D,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Formative/component occurs in what component(s)-A,Contains component (enter)-A,Contains component (enter)-B,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Public Comments,Private Comments,Speaker,1st check done,2nd check done
252,Inglis,SI1986a,0246,mic,,mikm1235,-to’si,MK:F-S,,,,,,back on self,back (body),final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
295,Inglis,SI1986a,0124,mic,,mikm1235,atuas-,MK:F-S,,,,,,back of body,back (body),initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
284,Inglis,SI1986a,0124,mic,,mikm1235,apat-,MK:F-S,,,,,,back (directional),back (direction),initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
328,Inglis,SI1986a,0125,mic,,mikm1235,ewj-,MK:F-S,,,,,,back and forth,back and forth,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
438,Inglis,SI1986a,0128,mic,,mikm1235,metu-,MK:F-S,,,,,,"bad, unpleasant","bad, unpleasant",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
310,Inglis,SI1986a,0125,mic,,mikm1235,emek(w)-,MK:F-S,,,,,,do badly,badly,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
329,Inglis,SI1986a,0125,mic,,mikm1235,ewl-,MK:F-S,,,,,,"poor, badly","badly, poor",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
48,Inglis,SI1986a,0209,mic,,mikm1235,-amk,MK:F-S,,,,*a.mehk,,"sand, bank","bank, sand",medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*a.mehk 'earth',,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
49,Inglis,SI1986a,0209,mic,,mikm1235,-amk,MK:F-S,,,,*a.mehk,,"sand, bank","bank, sand",final,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*a.mehk 'earth',,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
431,Inglis,SI1986a,0128,mic,,mikm1235,memk-,MK:F-S,,,,,,bare,bare,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
