ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Project Definition,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Formative/component occurs in what component(s)-A,Contains component (enter)-A,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Comments,Speaker,1st check done,2nd check done
1,Goddard,IG1971,0143,del,,comm1246,*/-āhkw-/,D-M:2,,,,*-a·xkw,*-aaxkw,NG,,medial,,,,,,,,,,,,*/tahkw-āhkw-əsī-/,,,V,AI,NG,,IG1971;0143,,,,,,Stem form almost certainly means 'he is short',,MAM
2,Goddard,IG1971,0143,del,,comm1246,*/-əsī-/,D-M:2,,,,,,NG,,final,,,,,,,,,,,,*/tahkw-āhkw-əsī-/,,,V,AI,NG,,IG1971;0143,,,,,,Stem form almost certainly means 'he is short',,MAM
3,Goddard,IG1971,0144,del,,comm1246,*/payaxk-/,D-M:2,,,,,,NG,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
4,Goddard,IG1971,0143,del,,comm1246,*/tahkw-/,D-M:2,,,,*taxkw-,*taxkw-,NG,,initial,,,,,,,,,,,,*/tahkw-āhkw-əsī-/,,,V,AI,NG,,IG1971;0143,,,,,,Stem form almost certainly means 'he is short',,MAM
5,Goddard,IG1971,0144,del,,comm1246,/-təhwən-/,D-M:2,,,,,,branch,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
