Component ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Project Definition,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Formative/component occurs in what component(s)-A,Contains component (enter)-A,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Comments,,Speaker,1st check done,2nd check done
1,Bloomfield,LB1927b,0395,,,,-*at-ehtaw,PCA:1,,,,,,cold,,final,TI
2,Bloomfield,LB1927b,0399,,,,-*sit-,PCA:1,,,,,,foot,,medial
3,Bloomfield,LB1927b,0400,,,,-*sitä-,PCA:1,,,,,,foot,,medial
4,Bloomfield,LB1927b,0400,,,,-ä-,PCA:1,,,,,,NG,,final
5,Bloomfield,LB1927b,0400,,,,-ä-,PCA:1,,,,,,NG,,postmedial
6,Bloomfield,LB1927b,0396,,,,-äle-m-,PCA:1,,,,,,thought,,final
7,Bloomfield,LB1927b,0396,,,,-äle-nt-,PCA:1,,,,,,thought,,final
8,Bloomfield,LB1927b,0400,,,,-ēpit-,PCA:1,,,,,,tooth,,medial,AnimDep
9,Bloomfield,LB1927b,0400,,,,-θcentcy-,PCA:1,,,,,,hand,,medial
10,Bloomfield,LB1925b,0144,,,,*-'lä-,PCA:1,,,,,,"fly, rush",,final,unk.
11,Bloomfield,LB1925b,0135,,,,*-'θeny-,PCA:1,,,,,,eat,,medial
12,Bloomfield,LB1925b,0135,,,,*-ä-,PCA:1,,,,,,NG,,final,AI
13,Bloomfield,LB1925b,0137,,,,*-ä-,PCA:1,,,,,,NG,,postinitial
14,Haas,MH1958a,0243,,,,*-a·htekw-,PCA:2,,,,,,tree,,medial
14,Haas,MH1958b,0253,,,,*-a·htekw-,PCA:2,,,,,,"tree, wood",,medial
14,Haas,MH1958c,0161,,,,*-a·htekw-,PCA:2,,,,,,tree,,medial
15,Haas,MH1958b,0248,,,,*-a·pe·w-,PCA:2,,,,,,male,,final,N,,,Y
15,Haas,MH1958c,0166,,,,*-a·pe·w-,PCA:2,,,,,,male,,final,N,,,Y
16,Haas,MH1958c,0167,,,,*-a·pit-,PCA:2,,,,,,tooth,,medial
17,Bloomfield,LB1925b,"0142, 0149",,,,*-a'θemw-,PCA:1,,,,,,dog,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""non-initial element"""
18,Bloomfield,LB1927b,"0394,0395",,,,*-ah-,PCA:1,,,,,,by tool,,final,TI,,,,,,,*-ahw-
18,Bloomfield,LB1925b,0132,,,,*-ah-,PCA:1,,,,,,act by tool on inanimate object,,final,TI
19,Bloomfield,LB1925b,0154,,,,*-ahanθ-,PCA:1,,,,,,track,,final,TA
20,Bloomfield,LB1927b,"0394,0395",,,,*-ahw-,PCA:1,,,,,,by tool,,final,TA,,,,,,,,*-ah-
20,Bloomfield,LB1925b,0139,,,,*-ahw-,PCA:1,,,,,,act by tool on animate object,,final,TA
20,Bloomfield,LB1925b,0141,,,,*-ahw-,PCA:1,,,,,,act on by tool,,final,TA
21,Bloomfield,LB1927b,0399,,,,*-ak-,PCA:1,,,,,,NG,,postmedial
21,Haas,MH1958a,0241,,,,*-ak-,PCA:2,,,,,,NG
21,Bloomfield,LB1925b,0140,,,,*-ak-,PCA:1,,,,,,NG ,,postmedial
22,Bloomfield,LB1927b,0398,,,,*-ākan-,PCA:1,,,,,,NG,,final,N,,,Y,V
23,Bloomfield,LB1927b,0401,,,,*-ākunä-,PCA:1,,,,,,snow,,medial
24,Bloomfield,LB1925b,0148,,,,*-alakatckw-,PCA:1,,,,,,palate,,medial
25,Bloomfield,LB1925b,0133,,,,*-äle-,PCA:1,,,,,,thought ,,medial
25,Bloomfield,LB1925b,0150,,,,*-äle-,PCA:1,,,,,,thought,,medial
26,Bloomfield,LB1925b,0139,,,,*-am-,PCA:1,,,,,,"eat, smell",,final,TA
27,Bloomfield,LB1927b,0400,,,,*-amäkw-,PCA:1,,,,,,fish,,medial
28,Bloomfield,LB1925b,0138,,,,*-amaw-,PCA:1,,,,,,to or for animate object,,final,TA
29,Bloomfield,LB1925b,0145,,,,*-ant-,PCA:1,,,,,,NG,,final,TI
30,Bloomfield,LB1925b,"0143, 0145",,,,*-āp-,PCA:1,,,,,,look,,final,unk.,,CONCR
31,Bloomfield,LB1927b,0397,,,,*-āpam-,PCA:1,,,,,,NG,,final
32,Bloomfield,LB1927b,0397,,,,*-āpan-,PCA:1,,,,,,NG,,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
33,Bloomfield,LB1927b,0397,,,,*-āpant-,PCA:1,,,,,,NG,,final
34,Bloomfield,LB1927b,0398,,,,*-āpexk-,PCA:1,,,,,,"stone, solid of similar consistency",,medial
35,Bloomfield,LB1925b,0143,,,,*-api-,PCA:1,,,,,,sit,,final,unk.
36,Bloomfield,LB1927b,0397,,,,*-āpi-,PCA:1,,,,,,NG,,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
37,Bloomfield,LB1927b,0397,,,,*-āpimin-,PCA:1,,,,,,NG,,final
38,Bloomfield,LB1927b,0400,,,,*-apitä-,PCA:1,,,,,,tooth,,medial
39,Bloomfield,LB1927b,0400,,,,*-apitak-,PCA:1,,,,,,tooth,,medial
40,Bloomfield,LB1927b,0397,,,,*-āpusw-,PCA:1,,,,,,NG,,final
