ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Condition-B,Allomorph-C,Condition-C,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Component occurs in stem (orig. orth)-C,Component occurs in stem (proj. orth)-C,Stem UR-C,Stem category-C,Stem subcategory-C,Stem translation-C,Secondary stem-C,Stem Source-C,Component occurs in stem (orig. orth)-D,Component occurs in stem (proj. orth)-D,Stem UR-D,Stem category-D,Stem subcategory-D,Stem translation-D,Secondary stem-D,Stem Source-D,Component occurs in stem (orig. orth)-E,Component occurs in stem (proj. orth)-E,Stem UR-E,Stem category-E,Stem subcategory-E,Stem translation-E,Secondary stem-E,Stem Source-E,Formative/component occurs in what component(s)-A,Formative/component occurs in what component(s)-B,Formative/component occurs in what component(s)-C,Formative/component occurs in what component(s)-D,Contains component (enter)-A,Contains formative (enter)-A,Contains formative (enter)-B,Deverbal (y/n),Deverbal from,Public Comments,Private Comments,Speaker,1st check done,2nd check done
74,Lockwood,HTL2017,0075,pot,,pota1247,-(y)ég-,POT:WNALP,,,,,,sheetlike,,medial,CLASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
284,Hockett,CH1939b,0045,pot,,pota1247,-#j,POT:3,,,,,,NG,,final,N,,,N,,,,,,,,,,,,ɑškOtε(#j),,,N,,fire,,CH1939b;0045,Očɑk·ε#j,,,N,,stump,,CH1939b;0045,šati#j,,,N,,"spearhead, arrowhead",,CH1939b;0045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
283,Hockett,CH1939b,0045,pot,,pota1247,-#w,POT:3,,,,,,NG,,final,N,,,N,,,,,,,,,,,,ɑnɑnɑ#w,,,N,,man,,CH1939b;0045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
289,Hockett,CH1939b,"0047, 0048",pot,,pota1247,-#w,POT:3,,,,,,verb of being,,final,AI,,,Y,NA,,,,,,,,,,,mɑk·o#w,,,V,AI,be a bear,Y,CH1939b;0048,nεkɑtoš·ajɑ#w,,,V,AI,be a horse,Y,CH1939b;0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
285,Hockett,CH1939b,0045,pot,,pota1247,-#wE,POT:3,,,,,,NG,,final,N,,,N,,,,,,,,,,,,sipɑ#wE,,,N,,"stream, creek",,CH1939b;0045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
303,Hockett,CH1939b,0050,pot,,pota1247,-a/ε ,POT:3,,,,,,NG,,final,AI,,,,,,,,,,,,,,,nis·a/ε,,,V,AI,fall down,,CH1939b;0050,ɑšɑtεɂa/ε ,,,V,AI,"think, decide",,CH1939b;0050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
252,Costa,DJC2013,0212,pot,,pota1247,-abdək,POT:2,,,,,,NG,,final,PART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Used in numerals 20, 30, 40",,,HTL,MAM
189,Lockwood,HTL2017,0075,pot,,pota1247,-abek-,POT:WNALP,,,,,,inorganic solid,,medial,CLASS,,,,,,,,,-apek-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
191,Lockwood,HTL2017,0075,pot,,pota1247,-abig-,POT:WNALP,,,,,,stringlike,,medial,CLASS,,,,,,,,,-abyé-,-abyég-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
110,Lockwood,HTL2017,"0049,0068,0081",pot,,pota1247,-abo,POT:WNALP,,,,,,liquid,,final,NI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
115,Lockwood,HTL2017,"0064,0075",pot ,,pota1247,-abyé-,POT:WNALP,,,,,,stringlike,,medial,CLASS,,,,,,,,,-abig-,-abyég-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
192,Lockwood,HTL2017,0075,pot,,pota1247,-abyég-,POT:WNALP,,,,,,stringlike,,medial,CLASS,,,,,,,,,-abyé-,-abig-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
194,Lockwood,HTL2017,0076,pot,,pota1247,-agem-,POT:WNALP,,,,,,liquid,,medial,CLASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
196,Lockwood,HTL2017,0076,pot ,,pota1247,-agwné-,POT:WNALP,,,,,,snow,,medial,,,,,,,,,,-agwnég-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sometimes analyzed as prefinal,,,HTL
197,Lockwood,HTL2017,0076,pot,,pota1247,-agwneg-,POT:WNALP,,,,,,snow,,medial,,,,,,,,,,-agwné-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sometimes analyzed as prefinal,,,HTL
314,Hockett,CH1939b,0053,pot,,pota1247,-aj,POT:3,,,,,,passive,,final,AI,,,Y,TA,,,,,,,,,,,wapɑmaj,,,V,AI,be seen,Y,CH1939b;0053,nɑkoɂwaj,,,V,AI,be buried,Y,CH1939b;0053,,,,V,AI,,,,,,,V,AI,,,,,,,V,AI,,,,,,,,,,,,,,,,HTL
279,Hockett,CH1939b,0044,pot,,pota1247,-ak·w- ,POT:3,,,,,,wood,,medial,,,,,,,,,,,,,,,,šɑkwak·wε,,,N,,pine tree,,CH1939b;0044,wεpak·wi,,,V,AI,"throw something, swing an axe",,CH1939b;0044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
229,Lockwood,HTL2017,0081,pot ,,pota1247,-anmet,POT:WNALP,,,,,,pertaining to wind,,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
208,Lockwood,HTL2017,0079,pot ,,pota1247,-asen,POT:WNALP,,,,,,"blown, moved by wind",,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
209,Lockwood,HTL2017,0079,pot,,pota1247,-ashe,POT:WNALP,,,,,,"blown, moved by wind",,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
258,Hockett,CH1939b,"0034, 0045, 0147",pot,,pota1247,-at-,POT:3,,,,,,"exist, be",,medial,,,,,,,,,,,,,,,,pɑmatɑs,,,V,AI,live,,CH1939b;0037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
112,Lockwood,HTL2017,0049,pot ,,pota1247,-atek,POT:WNALP,,,,,,"deciduous tree, stick",,final,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generally nouns referring to trees with this final are animate and others are inanimate,,,HTL
315,Hockett,CH1939b,0053,pot,,pota1247,-ɑčɑkasO,POT:3,,,,,,passive,,final,AI,,,Y,TA,,,,,-asO,only in 'bury',-ɑkasO,"""rules governing the choice of form are not clear""",,,mɑk·ɑkasO,,,V,AI,be found,,CH1939b;0053,nis·ɑwεpɑnɑkasO,,,V,AI,be thrown down,,CH1939b;0053,paškɑsɑkasO,,,V,AI,be shot,,CH1939b;0053,kɑšapɑkɑsɑkasO,,,V,AI,,,CH1939b;0053,kɑšapɑkɑsɑkasO,,,V,AI,,,CH1939b;0053,,,,,,,,,,,,,HTL
334,Hockett,CH1939b,0055,pot,,pota1247,-ɑk·,POT:3,,,,,,NG,,final,TI,,,,,,,-ɑk·ɑw ,,,,,,,,ɑtɑšik·,,,V,TI,"play with, fool around with",,CH1939b;0055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
310,Hockett,CH1939b,0051,pot,,pota1247,-ɑk·a/ε ,POT:3,,,,,,motion,,final,AI,,,,,,,,,,,,,,,pɑmatɑk·a/ε,,,V,AI,swim along,,CH1939b;0051,ɑpɑpamɑtɑk·a/ε ,,,V,AI,swim around,Y,CH1939b;0051,kɑšεk·a/ε ,,,V,AI,be a fast runner,Y,CH1939b;0051,mɑnowatɑk·a/ε ,,,V,AI,have a war dance,Y,CH1939b;0051,mɑnowatɑk·a/ε ,,,V,AI,have a war dance,Y,CH1939b;0051,,,,,,,,,,,,,HTL
333,Hockett,CH1939b,0055,pot,,pota1247,-ɑk·ɑw ,POT:3,,,,,,NG,,final,TA,,,,,,,,-ɑk·,,,,,,,ɑtɑšik·ɑw,,,V,TA,"play with, fool around with",,CH1939b;0055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL
